player_id,league_id,team_id,footballer_id,footballer_name_footballer,age,club,league_name,position,position_acronym,contract,market_value,height,feet,rating,potential,goalkeeping,mental,physical,technical,aerial-reach,command-of-area,communication,eccentricity,first-touch,handling,kicking,one-on-ones,passing,punching-tendency,reflexes,rushing-out-tendency,throwing,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off-the-ball,positioning,teamwork,vision,work-rate,acceleration,agility,balance,jumping-reach,natural-fitness,pace,stamina,strength,free-kick-taking,penalty-taking,technique,corners,crossing,dribbling,finishing,heading,long-shots,long-throws,marking,tackling,num_players,avg_age,total_squad_value,country,num_legionnaires,avg_marketing_val,num_teams,players,avg_marketing_val_league,avg_age_league
1286,tr2,47,1286,Yasin Güreler,33,Gençlerbirliği SK,1.Lig,Left-Back,DL,"Jun 30, 2025",€125k,"1,87m",left,48,53.0,0,55,55,45,0,0,0,0,50,0,0,0,60,0,0,0,0,65,65,60,40,55,60,60,35,50,35,65,50,50,60,55,50,60,60,50,55,60,60,20,15,55,25,50,50,20,50,35,55,60,65,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1287,tr2,47,1287,Fıratcan Üzüm,25,Gençlerbirliği SK,1.Lig,Right-Back,WBR,"Jun 30, 2026",€250k,"1,78m",right,50,60.0,0,55,60,45,0,0,0,0,60,0,0,0,55,0,0,0,0,60,45,65,45,45,50,60,60,30,55,55,55,55,65,60,65,60,40,50,65,65,60,25,25,60,35,55,65,45,25,35,30,45,45,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1288,tr2,47,1288,Oğuzhan Berber,32,Gençlerbirliği SK,1.Lig,Right-Back,"DR, DL","Jun 30, 2025",€75k,"1,76m",left,48,58.0,0,55,60,45,0,0,0,0,55,0,0,0,50,0,0,0,0,70,45,65,55,65,45,65,50,50,40,55,65,45,60,60,50,70,40,65,55,60,60,25,30,60,50,50,45,25,30,35,55,45,55,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1289,tr2,47,1289,Emirhan Ünal,19,Gençlerbirliği SK,1.Lig,Right-Back,DR,"Jun 30, 2027",€25k,-,right,33,40.0,0,40,50,35,0,0,0,0,35,0,0,0,45,0,0,0,0,40,35,35,35,45,65,75,35,5,35,40,40,40,40,60,75,30,45,75,75,25,25,15,10,40,30,60,35,20,25,30,20,40,70,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1290,tr2,47,1290,Berat Can Sebat,21,Gençlerbirliği SK,1.Lig,Right-Back,DR,"Jun 30, 2027",€25k,"1,82m",right,30,,0,45,50,35,0,0,0,0,45,0,0,0,50,0,0,0,0,70,50,55,30,40,35,65,35,20,30,55,60,40,60,60,60,45,40,55,55,55,30,20,15,30,30,55,35,20,25,30,50,50,50,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1291,tr2,47,1291,Mikail Okyar,25,Gençlerbirliği SK,1.Lig,Defensive Midfield,DM,"Jun 30, 2026",€350k,"1,77m",right,50,60.0,0,55,60,40,0,0,0,0,55,0,0,0,55,0,0,0,0,70,60,80,45,60,50,70,40,20,35,60,75,45,80,65,60,55,40,65,40,75,60,30,30,55,30,35,45,30,45,45,20,50,60,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1292,tr2,47,1292,Peter Etebo,29,Gençlerbirliği SK,1.Lig,Central Midfield,DM,"Jun 30, 2026",€600k,"1,74m",right,63,65.0,0,60,70,55,0,0,0,0,60,0,0,0,50,0,0,0,0,55,65,60,60,65,60,65,50,35,55,65,75,50,75,70,70,80,45,75,70,75,70,60,50,60,35,50,75,50,40,55,30,60,70,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1293,tr2,47,1293,Ensar Kemaloğlu,26,Gençlerbirliği SK,1.Lig,Central Midfield,MC,"Jun 30, 2027",€550k,"1,77m",right,48,53.0,0,55,60,50,0,0,0,0,55,0,0,0,60,0,0,0,0,55,55,55,60,55,45,75,55,35,55,55,65,60,65,55,60,60,40,75,60,60,55,45,50,60,45,45,55,55,40,55,20,45,50,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1294,tr2,47,1294,Buğra Çağıran,29,Gençlerbirliği SK,1.Lig,Central Midfield,"DM, MC","Jun 30, 2025",€275k,"1,78m",right,45,58.0,0,50,55,45,0,0,0,0,55,0,0,0,55,0,0,0,0,50,50,60,65,65,45,45,45,20,55,50,70,45,65,50,60,55,25,75,50,65,55,50,55,55,50,40,45,30,25,65,20,40,55,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1295,tr2,47,1295,Michal Nalepa,29,Gençlerbirliği SK,1.Lig,Central Midfield,MC,"Jun 30, 2026",€275k,"1,70m",right,55,58.0,0,60,55,50,0,0,0,0,65,0,0,0,65,0,0,0,0,70,60,70,65,55,50,65,65,65,65,35,70,70,65,60,65,60,25,60,55,65,40,65,55,60,55,55,60,35,30,60,20,35,50,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1296,tr2,47,1296,Jimmy Durmaz,35,Gençlerbirliği SK,1.Lig,Central Midfield,"DM, MC","Jun 30, 2025",€75k,"1,80m",left,49,68.0,0,60,50,55,0,0,0,0,65,0,0,0,60,0,0,0,0,80,65,60,60,55,60,40,80,55,50,55,50,60,50,55,55,50,45,65,50,40,50,60,65,60,65,60,60,55,30,60,30,40,45,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1297,tr2,47,1297,Arda Temur,20,Gençlerbirliği SK,1.Lig,Central Midfield,DL,"Jun 30, 2026",€50k,"1,71m",left,35,40.0,0,40,50,35,0,0,0,0,55,0,0,0,40,0,0,0,0,45,50,40,45,25,40,45,50,5,35,40,40,45,45,70,70,40,25,70,70,25,30,20,20,45,25,60,40,10,20,35,35,45,65,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1298,tr2,47,1298,Aias Aosman,30,Gençlerbirliği SK,1.Lig,Attacking Midfield,AMC,"Jun 30, 2025",€150k,"1,75m",both,53,60.0,0,50,50,55,0,0,0,0,70,0,0,0,65,0,0,0,0,60,55,40,60,45,45,50,80,20,65,40,45,65,50,55,55,60,35,50,50,50,45,70,65,70,70,65,65,60,30,65,15,25,30,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1299,tr2,47,1299,Metehan Mimaroğlu,30,Gençlerbirliği SK,1.Lig,Left Winger,"ML, AML","Jun 30, 2026",€400k,"1,78m",right,53,60.0,0,50,60,45,0,0,0,0,55,0,0,0,45,0,0,0,0,55,55,40,60,45,45,55,70,35,60,40,40,40,40,65,65,60,45,60,70,65,45,55,40,60,50,60,65,50,35,50,25,30,30,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1300,tr2,47,1300,Amilton,35,Gençlerbirliği SK,1.Lig,Left Winger,"MR, AMR, AML","Jun 30, 2025",€150k,"1,72m",right,53,60.0,0,55,65,45,0,0,0,0,55,0,0,0,40,0,0,0,0,70,55,60,45,45,40,70,50,45,55,40,55,45,60,70,60,60,35,85,80,50,60,40,50,65,45,50,60,45,50,40,25,40,45,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1301,tr2,47,1301,Mete Demir,26,Gençlerbirliği SK,1.Lig,Right Winger,"AMR, AML","Jun 30, 2025",€450k,"1,70m",left,53,63.0,0,50,55,50,0,0,0,0,65,0,0,0,55,0,0,0,0,35,40,45,70,45,55,60,70,25,50,40,50,70,65,70,70,60,25,60,60,60,35,40,30,70,55,55,70,50,35,60,20,25,35,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1302,tr2,47,1302,Samed Onur,22,Gençlerbirliği SK,1.Lig,Right Winger,"AML, ST","Jun 30, 2026",€350k,"1,75m",left,45,,0,45,55,45,0,0,0,0,50,0,0,0,55,0,0,0,0,25,50,55,40,35,50,50,40,60,50,55,40,45,60,65,55,60,30,65,60,70,35,50,30,55,50,35,60,50,35,45,40,35,30,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1303,tr2,47,1303,Elias Durmaz,24,Gençlerbirliği SK,1.Lig,Right Winger,"AMR, AML, AMC","Jun 30, 2026",€100k,"1,77m",left,48,63.0,0,55,50,50,0,0,0,0,55,0,0,0,60,0,0,0,0,50,50,55,55,55,55,65,60,50,55,35,45,60,50,60,55,40,45,60,60,55,40,55,55,60,55,55,60,50,25,55,35,35,35,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1304,tr2,47,1304,Moussa Djitté,25,Gençlerbirliği SK,1.Lig,Centre-Forward,ST,"Jun 30, 2026",€1.30m,"1,80m",right,58,63.0,0,55,65,50,0,0,0,0,55,0,0,0,55,0,0,0,0,65,65,60,60,55,60,60,65,25,65,30,55,45,70,70,55,65,55,60,65,70,75,40,65,60,45,55,60,60,65,55,25,20,30,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1305,tr2,47,1305,Gökhan Altıparmak,23,Gençlerbirliği SK,1.Lig,Centre-Forward,ST,"Jun 30, 2027",€100k,"1,85m",right,38,40.0,0,50,55,35,0,0,0,0,50,0,0,0,45,0,0,0,0,50,50,55,50,45,35,50,40,15,55,35,60,55,70,45,45,55,60,55,55,60,60,25,40,45,20,35,50,45,50,30,10,20,20,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1306,tr2,47,1306,Mustapha Yatabaré,38,Gençlerbirliği SK,1.Lig,Centre-Forward,ST,"Jun 30, 2025",€50k,"1,86m",right,55,63.0,0,60,65,45,0,0,0,0,55,0,0,0,55,0,0,0,0,85,65,60,65,65,60,60,55,60,65,35,65,55,65,40,45,75,75,85,55,75,70,40,70,60,20,45,45,65,70,55,25,30,20,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1307,tr2,47,1307,Çağrı Fedai,18,Gençlerbirliği SK,1.Lig,Centre-Forward,ST,"Jun 30, 2025",€25k,"1,85m",right,35,,0,50,60,35,0,0,0,0,30,0,0,0,35,0,0,0,0,85,40,75,40,25,40,90,60,25,65,15,65,30,75,50,65,55,60,60,60,60,65,25,55,55,20,25,40,50,50,35,25,20,20,29,27.6,6.95 mil. €,Türkiye,10,240 bin €,20 teams,563,€255k,26.6
1308,tr2,48,1308,Emre Satılmış,28,Ankara Keçiörengücü,1.Lig,Goalkeeper,GK,"Jun 30, 2027",€150k,"1,98m",right,45,58.0,50,50,50,30,65,60,50,25,40,60,45,60,50,50,65,60,45,40,55,55,55,55,50,70,40,40,35,55,60,40,60,30,60,45,80,55,40,45,50,20,15,50,0,0,0,0,0,0,0,0,0,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1309,tr2,48,1309,Metin Uçar,33,Ankara Keçiörengücü,1.Lig,Goalkeeper,GK,"Jun 30, 2025",€100k,"1,80m",right,53,55.0,55,55,55,35,35,55,70,60,60,50,60,50,60,65,65,65,35,70,60,65,70,55,65,60,25,65,10,70,75,50,55,40,55,60,55,75,35,60,60,25,15,70,0,0,0,0,0,0,0,0,0,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1310,tr2,48,1310,Mehmet Erdoğan,20,Ankara Keçiörengücü,1.Lig,Goalkeeper,GK,"Jun 30, 2028",€50k,"1,93m",right,35,,50,35,50,20,50,70,35,25,20,55,40,55,40,65,70,60,35,30,35,60,30,55,25,55,15,25,10,50,35,30,35,30,75,40,75,75,55,10,35,25,15,15,0,0,0,0,0,0,0,0,0,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1311,tr2,48,1311,Batuhan Ataç,23,Ankara Keçiörengücü,1.Lig,Goalkeeper,GK,"Jun 30, 2027",€25k,"1,93m",left,25,40.0,45,35,40,25,50,45,40,40,35,50,50,45,35,65,55,50,45,40,40,45,35,40,35,75,15,25,10,40,45,30,25,35,55,40,55,40,40,25,30,30,10,35,0,0,0,0,0,0,0,0,0,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1312,tr2,48,1312,Steven Caulker,32,Ankara Keçiörengücü,1.Lig,Centre-Back,DC,"Jun 30, 2025",€600k,"1,91m",right,43,68.0,0,50,50,40,0,0,0,0,55,0,0,0,45,0,0,0,0,55,55,65,55,55,60,25,35,60,30,60,60,45,40,35,35,55,70,60,30,35,65,30,25,50,25,25,30,35,75,25,35,55,60,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1313,tr2,48,1313,Arda Şengül,25,Ankara Keçiörengücü,1.Lig,Centre-Back,DC,"Jun 30, 2026",€350k,"1,85m",left,48,55.0,0,50,60,45,0,0,0,0,50,0,0,0,55,0,0,0,0,50,60,60,55,65,50,65,35,30,35,60,65,40,60,60,60,55,60,60,55,60,60,25,40,50,30,40,45,30,60,30,50,50,60,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1314,tr2,48,1314,Mert Kula,29,Ankara Keçiörengücü,1.Lig,Centre-Back,DC,"Jun 30, 2026",€75k,"1,88m",left,40,55.0,0,50,55,40,0,0,0,0,55,0,0,0,55,0,0,0,0,60,60,60,60,60,45,60,20,40,40,40,65,40,55,50,55,60,65,55,50,55,55,25,20,55,15,20,45,30,50,20,25,50,65,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1315,tr2,48,1315,Oğuzcan Çalışkan,22,Ankara Keçiörengücü,1.Lig,Centre-Back,DC,"Jun 30, 2027",€25k,"1,92m",right,40,,0,50,55,40,0,0,0,0,45,0,0,0,55,0,0,0,0,50,50,55,50,50,40,60,35,30,40,55,60,50,50,40,40,55,75,50,55,45,60,25,30,55,5,25,35,40,60,40,30,60,55,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1316,tr2,48,1316,Ali Dere,32,Ankara Keçiörengücü,1.Lig,Left-Back,DL,"Jun 30, 2026",€75k,"1,76m",left,43,53.0,0,50,55,45,0,0,0,0,55,0,0,0,50,0,0,0,0,40,40,50,40,40,40,65,55,40,50,45,55,50,60,70,60,40,35,55,60,60,50,45,35,50,55,60,55,35,35,35,40,40,45,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1317,tr2,48,1317,Süleyman Luş,23,Ankara Keçiörengücü,1.Lig,Left-Back,DL,"Jun 30, 2027",€75k,"1,78m",left,40,53.0,0,50,55,45,0,0,0,0,65,0,0,0,60,0,0,0,0,40,50,35,65,60,45,60,50,35,40,45,55,50,60,60,60,50,40,65,55,55,35,30,45,65,40,65,45,25,40,30,45,40,40,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1318,tr2,48,1318,Mahmut Akan,30,Ankara Keçiörengücü,1.Lig,Left-Back,DL,"Jun 30, 2026",€25k,"1,81m",left,40,45.0,0,45,60,35,0,0,0,0,50,0,0,0,55,0,0,0,0,25,35,55,35,45,55,75,35,65,25,40,40,25,40,65,65,40,45,65,65,60,55,20,5,25,30,25,25,25,50,30,30,60,55,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1319,tr2,48,1319,Uğur Kaan Yıldız,22,Ankara Keçiörengücü,1.Lig,Right-Back,DR,"Jun 30, 2025",€1.30m,"1,81m",right,43,,0,50,55,45,0,0,0,0,55,0,0,0,55,0,0,0,0,45,45,60,55,55,45,55,55,40,50,45,65,50,60,60,60,50,35,50,60,55,50,30,20,55,40,55,60,45,40,35,55,45,55,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1320,tr2,48,1320,Erkam Develi,25,Ankara Keçiörengücü,1.Lig,Defensive Midfield,"DM, MC","Jun 30, 2026",€275k,"1,80m",right,48,58.0,0,55,60,45,0,0,0,0,65,0,0,0,65,0,0,0,0,65,50,60,60,50,55,70,60,35,55,50,60,55,65,60,65,60,45,60,55,60,55,45,40,65,35,40,60,25,35,45,25,35,45,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1321,tr2,48,1321,Oğuzhan Ayaydın,23,Ankara Keçiörengücü,1.Lig,Defensive Midfield,DM,"Jun 30, 2028",€225k,"1,85m",,43,53.0,0,55,55,45,0,0,0,0,60,0,0,0,50,0,0,0,0,70,60,65,65,50,40,70,40,45,30,60,65,45,70,40,50,65,60,65,45,65,50,35,65,50,35,40,40,35,40,45,10,55,60,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1322,tr2,48,1322,Orhan Nahırcı,24,Ankara Keçiörengücü,1.Lig,Defensive Midfield,DM,"Jun 30, 2026",€150k,"1,95m",right,48,60.0,0,60,70,40,0,0,0,0,40,0,0,0,50,0,0,0,0,90,45,90,50,80,50,90,30,55,40,50,85,35,80,40,35,80,80,90,75,70,80,15,25,25,10,35,35,25,55,45,65,60,65,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1323,tr2,48,1323,Aliou Traoré,23,Ankara Keçiörengücü,1.Lig,Central Midfield,"AML, ST","Jun 30, 2025",€500k,"1,88m",right,53,68.0,0,55,65,45,0,0,0,0,60,0,0,0,65,0,0,0,0,70,45,50,45,50,50,65,65,25,55,50,65,45,65,70,60,65,60,75,65,60,65,25,25,65,25,45,55,45,40,35,30,40,45,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1324,tr2,48,1324,Eduart Rroca,31,Ankara Keçiörengücü,1.Lig,Central Midfield,AMC,"Jun 30, 2025",€350k,"1,82m",right,55,63.0,0,50,55,50,0,0,0,0,70,0,0,0,65,0,0,0,0,25,55,50,60,50,65,60,50,45,55,40,50,65,50,55,65,65,45,25,50,50,70,45,45,80,50,50,70,40,40,60,25,30,35,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1325,tr2,48,1325,Halil Can Ayan,22,Ankara Keçiörengücü,1.Lig,Central Midfield,MC,"Jun 30, 2027",€150k,"1,83m",left,43,,0,55,55,45,0,0,0,0,55,0,0,0,60,0,0,0,0,65,55,60,55,55,45,60,55,55,55,50,60,60,60,55,60,60,55,60,60,55,50,40,45,60,30,50,55,40,50,50,10,40,50,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1326,tr2,48,1326,Recep Taşbakır,21,Ankara Keçiörengücü,1.Lig,Attacking Midfield,AMC,"Jun 30, 2028",€175k,"1,82m",left,50,,0,55,55,50,0,0,0,0,65,0,0,0,70,0,0,0,0,30,60,45,60,50,50,75,65,45,65,35,60,65,60,60,65,55,50,55,55,55,40,65,55,70,50,50,60,55,50,55,20,30,35,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1327,tr2,48,1327,Moustapha Camara,21,Ankara Keçiörengücü,1.Lig,Left Winger,AML,"Jun 30, 2026",€500k,"1,84m",right,45,,0,45,55,40,0,0,0,0,55,0,0,0,45,0,0,0,0,25,40,35,35,45,40,60,65,25,60,30,45,45,50,70,60,50,50,55,65,50,40,30,55,60,20,55,65,50,40,40,15,25,30,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1328,tr2,48,1328,Yılmaz Basravi,24,Ankara Keçiörengücü,1.Lig,Left Winger,AML,"Jun 30, 2027",€50k,"1,80m",right,43,,0,45,55,40,0,0,0,0,55,0,0,0,55,0,0,0,0,35,50,25,40,30,30,65,55,25,65,30,40,50,65,65,65,55,40,60,55,55,45,30,45,55,30,50,50,55,30,45,15,20,20,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1329,tr2,48,1329,Kristal Abazaj,28,Ankara Keçiörengücü,1.Lig,Right Winger,AML,"Jun 30, 2026",€300k,"1,83m",left,48,63.0,0,35,55,35,0,0,0,0,55,0,0,0,55,0,0,0,0,25,35,50,30,35,25,50,50,25,50,20,35,45,45,70,65,60,45,45,75,45,40,50,30,55,20,50,60,45,20,30,10,15,15,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1330,tr2,48,1330,Malaly Dembélé,27,Ankara Keçiörengücü,1.Lig,Centre-Forward,DM,"Jun 30, 2025",€600k,"1,84m",right,45,51.0,0,40,55,45,0,0,0,0,70,0,0,0,50,0,0,0,0,25,70,25,45,45,70,15,25,45,35,50,40,35,50,65,45,40,70,75,60,35,30,35,30,55,35,35,25,30,35,45,35,45,70,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1331,tr2,48,1331,Görkem Bitin,26,Ankara Keçiörengücü,1.Lig,Centre-Forward,ST,"Jun 30, 2025",€200k,"1,90m",left,50,55.0,0,50,60,40,0,0,0,0,60,0,0,0,45,0,0,0,0,50,60,60,55,55,55,50,40,30,55,40,65,55,60,55,60,60,65,55,60,55,60,40,30,55,30,40,50,60,55,50,20,25,25,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1332,tr2,48,1332,William Togui,28,Ankara Keçiörengücü,1.Lig,Centre-Forward,"AMR, ST","Jun 30, 2026",€200k,"1,85m",right,48,60.0,0,45,60,40,0,0,0,0,45,0,0,0,50,0,0,0,0,55,40,55,55,35,50,60,55,35,55,25,50,35,55,60,60,65,70,55,70,55,60,35,35,55,25,45,55,50,55,40,10,20,20,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1333,tr2,48,1333,Mame Diouf,36,Ankara Keçiörengücü,1.Lig,Centre-Forward,ST,"Jun 30, 2025",€100k,"1,85m",right,58,70.0,0,65,60,50,0,0,0,0,65,0,0,0,60,0,0,0,0,80,65,85,50,50,65,35,65,90,60,40,70,60,70,50,50,65,70,55,55,55,65,30,65,60,30,40,45,70,70,50,25,40,35,26,26.6,6.63 mil. €,Türkiye,8,255 bin €,20 teams,563,€255k,26.6
1334,tr2,49,1334,Ekrem Kılıçarslan,27,Esenler Erokspor,1.Lig,Goalkeeper,GK,"Jun 30, 2025",€100k,"1,88m",right,48,58.0,55,40,50,30,55,65,50,25,40,60,55,65,40,65,75,50,45,30,50,50,50,60,50,50,5,40,15,45,40,50,40,45,60,45,65,55,40,55,50,30,5,50,0,0,0,0,0,0,0,0,0,25,28.6,6.53 mil. €,Türkiye,9,261 bin €,20 teams,563,€255k,26.6
1335,tr2,49,1335,Ercüment Kafkasyalı,39,Esenler Erokspor,1.Lig,Goalkeeper,GK,"Jun 30, 2025",€50k,"1,87m",right,50,50.0,55,55,50,35,50,65,65,40,50,65,55,70,45,65,60,45,50,50,65,55,65,60,65,65,30,70,20,65,65,30,35,20,55,60,75,65,30,30,60,45,15,45,0,0,0,0,0,0,0,0,0,25,28.6,6.53 mil. €,Türkiye,9,261 bin €,20 teams,563,€255k,26.6
1336,tr2,49,1336,Ege Baran Sahillioğlu,22,Esenler Erokspor,1.Lig,Goalkeeper,GK,"Jun 30, 2025",€25k,"1,90m",right,30,,50,40,45,25,50,45,45,45,40,45,50,50,50,40,60,60,50,40,45,45,35,45,40,60,35,25,20,40,40,45,25,35,55,45,60,40,40,40,45,25,10,35,0,0,0,0,0,0,0,0,0,25,28.6,6.53 mil. €,Türkiye,9,261 bin €,20 teams,563,€255k,26.6
1337,tr2,49,1337,Francis Nzaba,22,Esenler Erokspor,1.Lig,Centre-Back,DC,"Jun 30, 2025",€800k,"1,78m",right,45,,0,45,55,30,0,0,0,0,30,0,0,0,30,0,0,0,0,55,60,60,35,40,60,35,15,40,20,75,45,30,50,50,60,50,50,55,50,65,60,15,25,20,15,20,25,15,60,30,35,60,60,25,28.6,6.53 mil. €,Türkiye,9,261 bin €,20 teams,563,€255k,26.6
1338,tr2,49,1338,Metehan Mert,25,Esenler Erokspor,1.Lig,Centre-Back,DC,"Jun 30, 2025",€225k,"1,82m",right,50,60.0,0,55,65,40,0,0,0,0,45,0,0,0,40,0,0,0,0,75,55,65,50,60,50,80,25,35,55,50,65,35,75,65,65,55,65,65,65,65,60,20,30,40,30,35,35,25,65,25,45,55,60,25,28.6,6.53 mil. €,Türkiye,9,261 bin €,20 teams,563,€255k,26.6
1339,tr2,49,1339,Sakıb Aytaç,33,Esenler Erokspor,1.Lig,Centre-Back,"DL, DC","Jun 30, 2025",€150k,"1,87m",left,50,60.0,0,55,60,45,0,0,0,0,50,0,0,0,60,0,0,0,0,55,60,55,60,55,55,65,40,60,40,60,60,50,55,45,40,65,65,70,55,55,65,30,25,55,30,55,35,15,50,20,55,65,65,25,28.6,6.53 mil. €,Türkiye,9,261 bin €,20 teams,563,€255k,26.6
1340,tr2,49,1340,Eşref Korkmazoğlu,30,Esenler Erokspor,1.Lig,Left-Back,DL,"Jun 30, 2025",€125k,-,left,43,48.0,0,50,60,40,0,0,0,0,45,0,0,0,50,0,0,0,0,70,55,65,50,50,50,55,35,45,30,60,60,30,60,65,60,55,45,60,60,60,55,10,20,40,15,45,30,20,50,20,60,60,65,25,28.6,6.53 mil. €,Türkiye,9,261 bin €,20 teams,563,€255k,26.6
1341,tr2,49,1341,Mücahid Albayrak,33,Esenler Erokspor,1.Lig,Left-Back,DL,"Jun 30, 2025",€75k,"1,80m",left,50,55.0,0,50,60,55,0,0,0,0,60,0,0,0,65,0,0,0,0,55,60,45,55,55,55,35,35,30,45,50,60,55,60,65,60,60,45,55,60,60,55,60,35,55,55,70,45,50,55,55,60,50,55,25,28.6,6.53 mil. €,Türkiye,9,261 bin €,20 teams,563,€255k,26.6
1342,tr2,49,1342,Oğuz Ceylan,33,Esenler Erokspor,1.Lig,Right-Back,DR,"Jun 30, 2025",€75k,"1,74m",right,55,55.0,0,60,60,50,0,0,0,0,60,0,0,0,55,0,0,0,0,85,55,80,55,55,55,65,40,50,50,60,65,45,70,65,65,65,40,75,65,65,50,40,35,60,50,60,50,35,35,40,60,60,65,25,28.6,6.53 mil. €,Türkiye,9,261 bin €,20 teams,563,€255k,26.6
1343,tr2,49,1343,Sefa Narin,30,Esenler Erokspor,1.Lig,Defensive Midfield,"DM, MC","Jun 30, 2025",€200k,"1,78m",right,53,55.0,0,55,60,45,0,0,0,0,60,0,0,0,65,0,0,0,0,50,60,55,55,65,55,65,35,55,40,60,65,55,65,60,65,65,40,60,55,65,60,35,40,55,25,40,50,35,60,40,25,65,65,25,28.6,6.53 mil. €,Türkiye,9,261 bin €,20 teams,563,€255k,26.6
1344,tr2,49,1344,Tugay Kacar,30,Esenler Erokspor,1.Lig,Defensive Midfield,DM,"Jun 30, 2025",€175k,"1,87m",right,48,53.0,0,60,55,45,0,0,0,0,55,0,0,0,60,0,0,0,0,50,65,75,55,65,60,50,55,55,40,65,65,40,70,45,50,65,60,50,55,55,65,30,35,55,30,35,50,35,60,25,45,65,60,25,28.6,6.53 mil. €,Türkiye,9,261 bin €,20 teams,563,€255k,26.6
1345,tr2,49,1345,Jair,30,Esenler Erokspor,1.Lig,Central Midfield,MC,"Jun 30, 2025",€800k,"1,74m",right,58,59.0,0,60,60,55,0,0,0,0,60,0,0,0,60,0,0,0,0,55,60,60,60,60,60,70,65,60,60,60,65,55,70,60,65,60,50,65,65,70,60,65,60,55,55,55,65,40,50,45,45,55,65,25,28.6,6.53 mil. €,Türkiye,9,261 bin €,20 teams,563,€255k,26.6
