player_id,footballer_id,footballer_name_player,rating,potential,position_acronym,goalkeeping,mental,physical,technical,aerial-reach,command-of-area,communication,eccentricity,first-touch,handling,kicking,one-on-ones,passing,punching-tendency,reflexes,rushing-out-tendency,throwing,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off-the-ball,positioning,teamwork,vision,work-rate,acceleration,agility,balance,jumping-reach,natural-fitness,pace,stamina,strength,free-kick-taking,penalty-taking,technique,corners,crossing,dribbling,finishing,heading,long-shots,long-throws,marking,tackling,league_id,team_id,footballer_name_footballer,club,league_name,trikot_num,position,birthday,age,nationality_img_path,height,feet,contract,market_value,footballer_img_path,league_name_team,league_id_team,team_name,team_info_link,img_path,num_players,avg_age,num_legionnaires,avg_marketing_val,total_squad_value,league_name_league,league_logo_path,country,num_teams,players,foreign_players,avg_marketing_val_league,avg_age_league,most_valuable_player,total_market_value
1367,1367,Caner Cavlan,53,58.0,DL,0,55,60,55,0,0,0,0,60,0,0,0,65,0,0,0,0,50,60,55,60,55,60,65,50,40,60,55,65,55,60,65,65,55,35,65,60,65,50,55,45,65,45,60,55,40,35,55,60,50,55,tr2,50,Caner Cavlan,Iğdır FK,1.Lig,22,Left-Back,"Feb 5, 1992",32,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,75m",left,"Jun 30, 2025",€150k,https://img.a.transfermarkt.technology/portrait/medium/136550-1661353699.png?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1368,1368,Yusuf Esendemir,40,60.0,"DL, DC",0,45,55,45,0,0,0,0,50,0,0,0,55,0,0,0,0,50,50,50,45,45,45,55,40,25,35,55,60,45,60,60,55,50,50,60,60,50,50,45,35,45,50,35,40,25,55,25,55,55,60,tr2,50,Yusuf Can Esendemir,Iğdır FK,1.Lig,35,Left-Back,"Jun 14, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,80m",left,"Jun 30, 2027",€75k,https://img.a.transfermarkt.technology/portrait/medium/477928-1723032692.png?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1369,1369,Yusuf Öztürk,28,40.0,DL,0,45,50,40,0,0,0,0,45,0,0,0,50,0,0,0,0,40,40,35,40,45,25,80,30,15,40,35,75,45,70,45,65,55,35,60,55,45,25,40,15,30,40,50,50,15,40,20,40,50,70,tr2,50,Yusuf Öztürk,Iğdır FK,1.Lig,-,Left-Back,"Mar 1, 2005",19,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,78m",left,"Jun 30, 2026",€25k,https://img.a.transfermarkt.technology/portrait/medium/1187150-1708015605.jpg?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1370,1370,Berkan Keskin,50,,DR,0,55,65,40,0,0,0,0,55,0,0,0,55,0,0,0,0,75,45,65,45,55,40,70,40,30,55,45,65,45,75,75,70,60,60,70,70,65,55,30,30,45,30,45,45,20,40,30,60,45,55,tr2,50,Berkan Keskin,Iğdır FK,1.Lig,77,Right-Back,"Apr 12, 2002",22,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,78m",right,"Jun 30, 2027",€225k,https://img.a.transfermarkt.technology/portrait/medium/696874-1661353795.png?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1371,1371,Guima,61,61.0,"DM, MC",0,65,65,50,0,0,0,0,60,0,0,0,60,0,0,0,0,85,65,80,60,65,55,75,30,55,40,70,80,50,80,60,60,70,55,75,60,75,70,30,35,60,40,50,60,40,50,35,40,60,65,tr2,50,Guima,Iğdır FK,1.Lig,21,Defensive Midfield,"Nov 14, 1995",29,https://tmssl.akamaized.net//images/flagge/verysmall/115.png?lm=1520611569,"1,81m",right,"Jun 30, 2025",€550k,https://img.a.transfermarkt.technology/portrait/medium/305425-1550847196.jpg?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1372,1372,Mert Çölgeçen,50,63.0,"DM, MC",0,55,60,45,0,0,0,0,55,0,0,0,60,0,0,0,0,70,60,70,50,50,50,65,40,30,45,65,65,55,70,60,60,60,45,70,55,65,55,25,40,55,25,35,45,35,50,40,25,55,65,tr2,50,Mert Çölgeçen,Iğdır FK,1.Lig,20,Defensive Midfield,"Feb 7, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,79m",right,"Jun 30, 2025",€175k,https://img.a.transfermarkt.technology/portrait/medium/646950-1696086131.png?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1373,1373,Dean Liço,39,45.0,"MC, AMC",0,50,55,40,0,0,0,0,50,0,0,0,45,0,0,0,0,65,55,60,50,50,50,65,40,45,45,45,50,55,45,55,55,50,55,55,55,60,45,30,30,40,45,45,40,35,55,40,25,50,60,tr2,50,Dean Liço,Iğdır FK,1.Lig,80,Central Midfield,"Feb 8, 2000",24,https://tmssl.akamaized.net//images/flagge/verysmall/3.png?lm=1520611569,"1,89m",left,"Jun 30, 2027",€550k,https://img.a.transfermarkt.technology/portrait/medium/454292-1722367364.png?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1374,1374,Marcos Silva,49,54.0,"DM, MC",0,55,60,50,0,0,0,0,60,0,0,0,65,0,0,0,0,70,60,45,60,50,45,65,60,35,55,60,60,50,55,60,60,60,60,55,55,55,65,30,35,65,35,50,65,40,40,50,25,45,65,tr2,50,Marcos Silva,Iğdır FK,1.Lig,88,Central Midfield,"Sep 29, 1997",27,https://tmssl.akamaized.net//images/flagge/verysmall/6.png?lm=1520611569,"1,90m",right,"Jun 30, 2026",€250k,https://img.a.transfermarkt.technology/portrait/medium/689345-1719939394.png?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1375,1375,Burak Altıparmak,50,55.0,"DM, MC",0,60,55,50,0,0,0,0,65,0,0,0,55,0,0,0,0,65,55,60,55,65,60,50,40,75,40,60,70,50,65,50,60,60,50,60,40,65,50,60,50,55,50,50,55,40,50,45,30,50,55,tr2,50,Burak Altıparmak,Iğdır FK,1.Lig,36,Central Midfield,"Oct 15, 1990",34,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,78m",right,"Jun 30, 2025",€75k,https://img.a.transfermarkt.technology/portrait/medium/114058-1708943997.png?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1376,1376,Oğuzhan Özleşen,41,57.0,MC,0,45,40,35,0,0,0,0,50,0,0,0,65,0,0,0,0,50,45,45,40,35,55,95,25,40,40,25,35,55,60,65,50,35,5,40,55,35,40,30,30,55,30,15,20,40,30,30,5,30,60,tr2,50,Oğuzhan Özleşen,Iğdır FK,1.Lig,19,Central Midfield,"Jan 25, 2002",22,https://tmssl.akamaized.net//images/flagge/verysmall/127.png?lm=1520611569,"1,72m",both,"Jun 30, 2026",€25k,https://img.a.transfermarkt.technology/portrait/medium/527536-1688993704.jpg?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1377,1377,Valentin Eysseric,60,70.0,MC,0,60,60,55,0,0,0,0,70,0,0,0,75,0,0,0,0,45,65,45,65,60,60,65,75,30,65,50,65,70,60,60,65,65,50,65,50,60,60,75,60,75,65,65,70,60,35,65,20,20,40,tr2,50,Valentin Eysseric,Iğdır FK,1.Lig,8,Attacking Midfield,"Mar 25, 1992",32,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,"1,81m",right,"Jun 30, 2026",€700k,https://img.a.transfermarkt.technology/portrait/medium/126687-1701771785.png?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1378,1378,Adrien Regattin,60,63.0,"MC, AMC",0,60,60,50,0,0,0,0,70,0,0,0,70,0,0,0,0,35,60,50,65,50,65,75,80,25,65,40,60,75,65,70,75,65,25,70,60,55,40,65,50,75,55,70,65,45,25,65,20,25,30,tr2,50,Adrien Regattin,Iğdır FK,1.Lig,10,Attacking Midfield,"Aug 22, 1991",33,https://tmssl.akamaized.net//images/flagge/verysmall/107.png?lm=1520611569,"1,68m",right,"Jun 30, 2026",€225k,https://img.a.transfermarkt.technology/portrait/medium/126796-1583505868.jpg?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1379,1379,Ali Yiğit Özten,35,,AMC,0,45,50,40,0,0,0,0,65,0,0,0,65,0,0,0,0,55,45,40,40,30,25,75,65,15,60,35,60,65,50,50,60,50,45,55,55,40,35,40,35,65,40,30,60,35,35,35,15,30,40,tr2,50,Ali Yiğit Özten,Iğdır FK,1.Lig,-,Attacking Midfield,"Aug 26, 2005",19,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,84m",right,"Jun 30, 2027",€25k,https://img.a.transfermarkt.technology/portrait/medium/1181623-1723377254.png?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1380,1380,Kerim Avcı,50,58.0,"MC, AMC",0,50,45,55,0,0,0,0,75,0,0,0,75,0,0,0,0,40,65,30,65,25,60,60,65,45,60,25,40,75,35,60,65,50,30,50,45,30,35,70,55,75,65,65,70,65,25,65,10,20,25,tr2,50,Kerim Avcı,Iğdır FK,1.Lig,30,Attacking Midfield,"Dec 16, 1989",34,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,76m",left,"Jun 30, 2025",€25k,https://img.a.transfermarkt.technology/portrait/medium/76569-1661354125.png?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1381,1381,Noel Niemann,54,60.0,"AMR, AML",0,45,55,40,0,0,0,0,55,0,0,0,55,0,0,0,0,60,45,40,40,40,40,60,75,30,50,25,50,55,50,80,75,40,25,60,85,55,35,40,50,60,40,40,60,40,30,40,30,25,25,tr2,50,Noel Niemann,Iğdır FK,1.Lig,72,Left Winger,"Nov 14, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,"1,71m",right,"Jun 30, 2026",€400k,https://img.a.transfermarkt.technology/portrait/medium/519414-1698436475.JPG?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1382,1382,Burak Çoban,53,55.0,"AMR, AML",0,55,55,45,0,0,0,0,65,0,0,0,55,0,0,0,0,60,50,60,60,55,55,40,60,35,65,30,55,55,60,70,70,40,25,60,60,60,50,35,20,65,35,60,65,50,40,40,20,25,30,tr2,50,Burak Çoban,Iğdır FK,1.Lig,11,Left Winger,"Nov 7, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,68m",right,"Jun 30, 2026",€350k,https://img.a.transfermarkt.technology/portrait/medium/241380-1678274935.png?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1383,1383,Halil İbrahim Sönmez,53,58.0,AMR,0,55,60,50,0,0,0,0,65,0,0,0,60,0,0,0,0,75,65,60,65,30,60,65,60,50,65,30,55,55,50,70,60,60,45,70,65,55,55,40,60,65,40,55,65,65,50,60,10,10,20,tr2,50,Halil İbrahim Sönmez,Iğdır FK,1.Lig,61,Left Winger,"Oct 1, 1990",34,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,77m",right,"Jun 30, 2025",€100k,https://img.a.transfermarkt.technology/portrait/medium/293759-1666715715.png?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1384,1384,Selim Sönmez,40,,AML,0,45,55,40,0,0,0,0,50,0,0,0,70,0,0,0,0,55,35,40,40,30,55,50,55,50,40,35,25,50,40,70,60,40,30,75,55,65,30,35,30,35,35,55,30,65,35,45,25,35,35,tr2,50,Selim Can Sönmez,Iğdır FK,1.Lig,-,Left Winger,"Mar 31, 2005",19,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,-,,"Jun 30, 2027",€50k,https://img.a.transfermarkt.technology/portrait/medium/930997-1723036148.jpg?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1385,1385,Ahmet Engin,53,58.0,"ML, AML",0,55,60,45,0,0,0,0,60,0,0,0,40,0,0,0,0,65,65,65,45,60,45,75,65,25,65,45,70,40,70,70,65,50,45,65,55,60,50,40,55,60,45,60,70,45,35,50,25,25,35,tr2,50,Ahmet Engin,Iğdır FK,1.Lig,17,Right Winger,"Aug 9, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,80m",right,"Jun 30, 2026",€350k,https://img.a.transfermarkt.technology/portrait/medium/193612-1665496432.png?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1386,1386,Kosta Aleksic,53,55.0,ST,0,60,60,55,0,0,0,0,65,0,0,0,60,0,0,0,0,70,60,60,60,45,45,65,70,55,65,50,55,55,50,55,60,65,60,65,60,60,60,50,65,60,50,40,60,65,60,45,35,50,40,tr2,50,Kosta Aleksic,Iğdır FK,1.Lig,9,Centre-Forward,"Mar 9, 1998",26,https://tmssl.akamaized.net//images/flagge/verysmall/215.png?lm=1520611569,"1,83m",right,"Jun 30, 2027",€500k,https://img.a.transfermarkt.technology/portrait/medium/586925-1712679389.jpg?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1387,1387,Thuram,53,58.0,ST,0,60,65,45,0,0,0,0,60,0,0,0,35,0,0,0,0,65,65,70,50,50,50,75,60,50,70,40,60,40,65,60,60,75,65,60,65,70,75,30,60,55,30,35,50,60,55,45,30,35,40,tr2,50,Thuram,Iğdır FK,1.Lig,34,Centre-Forward,"Feb 1, 1991",33,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,"1,83m",right,"Jun 30, 2026",€150k,https://img.a.transfermarkt.technology/portrait/medium/258618-1685914004.png?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1388,1388,Ömer Şişmanoğlu,48,58.0,ST,0,50,55,45,0,0,0,0,60,0,0,0,55,0,0,0,0,55,60,55,55,40,55,60,65,40,50,20,40,40,40,50,55,55,55,65,55,35,55,40,65,60,20,30,55,65,65,60,20,25,25,tr2,50,Ömer Şişmanoğlu,Iğdır FK,1.Lig,7,Centre-Forward,"Aug 1, 1989",35,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,86m",both,"Jun 30, 2025",€50k,https://img.a.transfermarkt.technology/portrait/medium/50774-1715210043.png?lm=1,1.Lig,tr2,Iğdır FK,/76-igdir-belediye-spor/startseite/verein/74664/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/74664.png?lm=1632618394,30,27.8,9,210 bin €,6.30 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1389,1389,Hasan Hüseyin Akınay,45,58.0,GK,55,45,55,35,45,65,55,35,45,55,55,65,50,70,65,80,45,65,55,65,50,45,40,60,5,30,15,50,60,40,45,60,60,55,45,65,50,45,40,40,15,50,0,0,0,0,0,0,0,0,0,tr2,51,Hasan Hüseyin Akınay,Çorum FK,1.Lig,27,Goalkeeper,"Jan 1, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,82m",right,"Jun 30, 2025",€125k,https://img.a.transfermarkt.technology/portrait/medium/270486-1582630352.jpg?lm=1,1.Lig,tr2,Çorum FK,/corum-fk/startseite/verein/37951/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/37951.png?lm=1579901139,28,28.1,8,218 bin €,6.10 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1390,1390,Ahmet Kıvanç,40,50.0,GK,50,40,55,30,60,40,45,25,40,60,55,45,35,50,65,65,55,50,40,60,50,50,45,40,5,35,15,50,50,40,45,40,45,50,70,75,45,50,60,40,20,35,0,0,0,0,0,0,0,0,0,tr2,51,Ahmet Kıvanç,Çorum FK,1.Lig,1,Goalkeeper,"Apr 29, 1998",26,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,89m",,"Jun 30, 2026",€75k,https://img.a.transfermarkt.technology/portrait/medium/340880-1622820833.jpg?lm=1,1.Lig,tr2,Çorum FK,/corum-fk/startseite/verein/37951/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/37951.png?lm=1579901139,28,28.1,8,218 bin €,6.10 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1391,1391,Eren Güler,38,,ST,0,45,50,40,0,0,0,0,60,0,0,0,55,0,0,0,0,30,55,40,50,30,40,40,75,30,60,15,45,50,45,65,60,40,35,45,60,40,35,45,50,60,25,45,60,55,40,45,10,15,25,tr2,51,Mahmut Eren Güler,Çorum FK,1.Lig,33,Goalkeeper,"Sep 29, 2004",20,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,86m",both,"Jun 30, 2028",€25k,https://img.a.transfermarkt.technology/portrait/medium/928225-1647093961.png?lm=1,1.Lig,tr2,Çorum FK,/corum-fk/startseite/verein/37951/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/37951.png?lm=1579901139,28,28.1,8,218 bin €,6.10 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1392,1392,Loïck Landre,55,60.0,DC,0,60,65,45,0,0,0,0,55,0,0,0,50,0,0,0,0,70,65,75,60,60,55,70,40,50,40,60,65,30,70,55,55,70,60,70,60,65,80,30,35,55,25,35,45,35,65,40,40,70,65,tr2,51,Loïck Landre,Çorum FK,1.Lig,3,Centre-Back,"May 5, 1992",32,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,"1,82m",right,"Jun 30, 2025",€325k,https://img.a.transfermarkt.technology/portrait/medium/164912-1715020095.png?lm=1,1.Lig,tr2,Çorum FK,/corum-fk/startseite/verein/37951/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/37951.png?lm=1579901139,28,28.1,8,218 bin €,6.10 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1393,1393,Kadir Seven,48,65.0,DC,0,50,60,30,0,0,0,0,40,0,0,0,40,0,0,0,0,45,55,55,50,50,50,55,20,20,55,60,65,25,60,60,60,60,75,60,40,60,65,20,25,30,10,20,20,15,75,10,10,60,60,tr2,51,Kadir Seven,Çorum FK,1.Lig,25,Centre-Back,"May 5, 2003",21,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,87m",left,"Jun 30, 2027",€225k,https://img.a.transfermarkt.technology/portrait/medium/930056-1696866228.png?lm=1,1.Lig,tr2,Çorum FK,/corum-fk/startseite/verein/37951/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/37951.png?lm=1579901139,28,28.1,8,218 bin €,6.10 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
1394,1394,Zargo Touré,50,65.0,DC,0,60,65,40,0,0,0,0,50,0,0,0,65,0,0,0,0,65,60,75,50,45,45,75,65,65,40,65,65,50,60,50,50,75,65,75,60,60,70,35,25,40,10,20,35,25,65,35,40,65,65,tr2,51,Zargo Touré,Çorum FK,1.Lig,5,Centre-Back,"Nov 11, 1989",35,https://tmssl.akamaized.net//images/flagge/verysmall/149.png?lm=1520611569,"1,83m",right,"Jun 30, 2025",€125k,https://img.a.transfermarkt.technology/portrait/medium/81663-1656340782.png?lm=1,1.Lig,tr2,Çorum FK,/corum-fk/startseite/verein/37951/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/37951.png?lm=1579901139,28,28.1,8,218 bin €,6.10 mil. €,1.Lig,https://tmssl.akamaized.net//images/logo/header/tr2.png?lm=1691091073,Türkiye,20 teams,563,167,€255k,26.6,Efkan Bekiroğlu,€143.37m
