footballer_id,league_id,team_id,footballer_name,club,league_name,trikot_num,position,birthday,age,nationality_img_path,height,feet,contract,market_value,footballer_img_path
1261,tr2,46,Batuhan Artarslan,Erzurumspor FK,1.Lig,5,Defensive Midfield,"May 25, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,90m",right,"Jun 30, 2026",€75k,https://img.a.transfermarkt.technology/portrait/medium/237481-1693295908.png?lm=1
1262,tr2,46,Giovanni Crociata,Erzurumspor FK,1.Lig,24,Central Midfield,"Aug 11, 1997",27,https://tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1520611569,"1,74m",right,"Jun 30, 2026",€700k,https://img.a.transfermarkt.technology/portrait/medium/291400-1692962583.jpg?lm=1
1263,tr2,46,Sefa Akgün,Erzurumspor FK,1.Lig,8,Central Midfield,"Jun 30, 2000",24,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,74m",left,"Jun 30, 2026",€300k,https://img.a.transfermarkt.technology/portrait/medium/321705-1693295965.png?lm=1
1264,tr2,46,Özgür Sert,Erzurumspor FK,1.Lig,18,Central Midfield,"Jan 11, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,80m",right,"Jun 30, 2025",€300k,https://img.a.transfermarkt.technology/portrait/medium/667526-1693295932.png?lm=1
1265,tr2,46,Enes Karakaş,Erzurumspor FK,1.Lig,28,Central Midfield,"Jun 11, 2003",21,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,-,,"Jun 30, 2026",€50k,https://img.a.transfermarkt.technology/portrait/medium/863611-1727300156.png?lm=1
1266,tr2,46,Yusuf Tok,Erzurumspor FK,1.Lig,-,Central Midfield,"Jan 21, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,75m",right,"Jun 30, 2025",€25k,https://img.a.transfermarkt.technology/portrait/medium/833142-1605188859.png?lm=1
1267,tr2,46,Emre Çil,Erzurumspor FK,1.Lig,19,Central Midfield,"Apr 14, 2005",19,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,79m",right,"Jun 30, 2026",€25k,https://img.a.transfermarkt.technology/portrait/medium/929653-1674122328.jpg?lm=1
1268,tr2,46,Tonio Teklic,Erzurumspor FK,1.Lig,91,Attacking Midfield,"Sep 9, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/37.png?lm=1520611569,"1,82m",left,"Jun 30, 2025",€1.00m,https://img.a.transfermarkt.technology/portrait/medium/510241-1695671496.png?lm=1
1269,tr2,46,Kerim Taskale,Erzurumspor FK,1.Lig,-,Attacking Midfield,"Apr 3, 2005",19,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,"1,75m",right,"Jun 30, 2026",€25k,https://img.a.transfermarkt.technology/portrait/medium/1047695-1725560082.png?lm=1
1270,tr2,46,Uğurcan Mengi,Erzurumspor FK,1.Lig,-,Attacking Midfield,"Jan 1, 2004",20,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,-,,"Jun 30, 2025",€25k,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
1271,tr2,46,Toni Tasev,Erzurumspor FK,1.Lig,88,Left Winger,"Mar 25, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/28.png?lm=1520611569,"1,77m",right,"Jun 30, 2026",€500k,https://img.a.transfermarkt.technology/portrait/medium/345604-1648902968.jpg?lm=1
1272,tr2,46,Furkan Özhan,Erzurumspor FK,1.Lig,20,Left Winger,"Oct 14, 2000",24,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,76m",left,"Jun 30, 2026",€300k,https://img.a.transfermarkt.technology/portrait/medium/620107-1693256585.png?lm=1
1273,tr2,46,Mustafa Fettahoğlu,Erzurumspor FK,1.Lig,30,Left Winger,"Jan 2, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,77m",right,"Jun 30, 2027",€150k,https://img.a.transfermarkt.technology/portrait/medium/618887-1727299768.png?lm=1
1274,tr2,46,Odise Roshi,Erzurumspor FK,1.Lig,21,Right Winger,"May 22, 1991",33,https://tmssl.akamaized.net//images/flagge/verysmall/3.png?lm=1520611569,"1,87m",right,"Jun 30, 2025",€175k,https://img.a.transfermarkt.technology/portrait/medium/99003-1666028485.png?lm=1
1275,tr2,46,Süleyman Koç,Erzurumspor FK,1.Lig,7,Right Winger,"Jun 9, 1989",35,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,-,right,"Jun 30, 2025",€25k,https://img.a.transfermarkt.technology/portrait/medium/64791-1693860938.png?lm=1
1276,tr2,46,Streli Mamba,Erzurumspor FK,1.Lig,11,Centre-Forward,"Jun 17, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,"1,77m",right,"Jun 30, 2025",€200k,https://img.a.transfermarkt.technology/portrait/medium/161060-1617206090.png?lm=1
1277,tr2,46,Koray Kılınç,Erzurumspor FK,1.Lig,9,Centre-Forward,"Mar 4, 2000",24,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,92m",left,"Jun 30, 2026",€175k,https://img.a.transfermarkt.technology/portrait/medium/607201-1708203093.png?lm=1
1278,tr2,46,Eren Tozlu,Erzurumspor FK,1.Lig,10,Centre-Forward,"Dec 27, 1990",33,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,78m",right,"Jun 30, 2025",€150k,https://img.a.transfermarkt.technology/portrait/medium/136212-1727300122.png?lm=1
1279,tr2,47,Erhan Erentürk,Gençlerbirliği SK,1.Lig,18,Goalkeeper,"May 30, 1995",29,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,90m",right,"Jun 30, 2025",€250k,https://img.a.transfermarkt.technology/portrait/medium/342065-1691659940.png?lm=1
1280,tr2,47,Orkun Özdemir,Gençlerbirliği SK,1.Lig,13,Goalkeeper,"Apr 23, 1995",29,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,-,right,"Jun 30, 2025",€200k,https://img.a.transfermarkt.technology/portrait/medium/310708-1582148290.jpg?lm=1
1281,tr2,47,Ebrar Aydın,Gençlerbirliği SK,1.Lig,1,Goalkeeper,"Sep 3, 2000",24,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,95m",right,"Jun 30, 2025",€25k,https://img.a.transfermarkt.technology/portrait/medium/605580-1675548276.png?lm=1
1282,tr2,47,Alperen Babacan,Gençlerbirliği SK,1.Lig,24,Centre-Back,"Jul 18, 1997",27,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,85m",right,"Jun 30, 2025",€375k,https://img.a.transfermarkt.technology/portrait/medium/341102-1669119259.png?lm=1
1283,tr2,47,Zan Zuzek,Gençlerbirliği SK,1.Lig,15,Centre-Back,"Jan 26, 1997",27,https://tmssl.akamaized.net//images/flagge/verysmall/155.png?lm=1520611569,"1,86m",right,"Jun 30, 2026",€250k,https://img.a.transfermarkt.technology/portrait/medium/325222-1519855147.png?lm=1
1284,tr2,47,Sinan Osmanoğlu,Gençlerbirliği SK,1.Lig,90,Centre-Back,"Jan 9, 1990",34,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,97m",right,"Jun 30, 2025",€75k,https://img.a.transfermarkt.technology/portrait/medium/74040-1708943808.png?lm=1
1285,tr2,47,Abdullah Şahindere,Gençlerbirliği SK,1.Lig,4,Centre-Back,"Jun 9, 2003",21,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,87m",right,"Jun 30, 2026",€25k,https://img.a.transfermarkt.technology/portrait/medium/655901-1669919947.png?lm=1
1286,tr2,47,Yasin Güreler,Gençlerbirliği SK,1.Lig,17,Left-Back,"Jul 2, 1991",33,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,87m",left,"Jun 30, 2025",€125k,https://img.a.transfermarkt.technology/portrait/medium/294008-1669119131.png?lm=1
1287,tr2,47,Fıratcan Üzüm,Gençlerbirliği SK,1.Lig,88,Right-Back,"Jun 4, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,78m",right,"Jun 30, 2026",€250k,https://img.a.transfermarkt.technology/portrait/medium/508994-1696617868.png?lm=1
1288,tr2,47,Oğuzhan Berber,Gençlerbirliği SK,1.Lig,12,Right-Back,"Apr 10, 1992",32,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,76m",left,"Jun 30, 2025",€75k,https://img.a.transfermarkt.technology/portrait/medium/181751-1695220686.png?lm=1
1289,tr2,47,Emirhan Ünal,Gençlerbirliği SK,1.Lig,-,Right-Back,"Feb 4, 2005",19,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,-,right,"Jun 30, 2027",€25k,https://img.a.transfermarkt.technology/portrait/medium/934617-1724868906.png?lm=1
1290,tr2,47,Berat Can Sebat,Gençlerbirliği SK,1.Lig,22,Right-Back,"Oct 10, 2003",21,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,82m",right,"Jun 30, 2027",€25k,https://img.a.transfermarkt.technology/portrait/medium/875254-1702493217.jpg?lm=1
1291,tr2,47,Mikail Okyar,Gençlerbirliği SK,1.Lig,20,Defensive Midfield,"Jan 23, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,77m",right,"Jun 30, 2026",€350k,https://img.a.transfermarkt.technology/portrait/medium/381172-1692780537.png?lm=1
1292,tr2,47,Peter Etebo,Gençlerbirliği SK,1.Lig,5,Central Midfield,"Nov 9, 1995",29,https://tmssl.akamaized.net//images/flagge/verysmall/124.png?lm=1520611569,"1,74m",right,"Jun 30, 2026",€600k,https://img.a.transfermarkt.technology/portrait/medium/409106-1722583132.png?lm=1
1293,tr2,47,Ensar Kemaloğlu,Gençlerbirliği SK,1.Lig,61,Central Midfield,"Oct 5, 1998",26,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,77m",right,"Jun 30, 2027",€550k,https://img.a.transfermarkt.technology/portrait/medium/457774-1678040200.png?lm=1
1294,tr2,47,Buğra Çağıran,Gençlerbirliği SK,1.Lig,6,Central Midfield,"Jan 1, 1995",29,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,78m",right,"Jun 30, 2025",€275k,https://img.a.transfermarkt.technology/portrait/medium/221267-1629972768.png?lm=1
1295,tr2,47,Michal Nalepa,Gençlerbirliği SK,1.Lig,14,Central Midfield,"Mar 24, 1995",29,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,70m",right,"Jun 30, 2026",€275k,https://img.a.transfermarkt.technology/portrait/medium/333374-1664104083.png?lm=1
1296,tr2,47,Jimmy Durmaz,Gençlerbirliği SK,1.Lig,21,Central Midfield,"Mar 22, 1989",35,https://tmssl.akamaized.net//images/flagge/verysmall/147.png?lm=1520611569,"1,80m",left,"Jun 30, 2025",€75k,https://img.a.transfermarkt.technology/portrait/medium/80205-1665675781.png?lm=1
1297,tr2,47,Arda Temur,Gençlerbirliği SK,1.Lig,-,Central Midfield,"Aug 2, 2004",20,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,71m",left,"Jun 30, 2026",€50k,https://img.a.transfermarkt.technology/portrait/medium/450227-1705435755.png?lm=1
1298,tr2,47,Aias Aosman,Gençlerbirliği SK,1.Lig,23,Attacking Midfield,"Oct 21, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/163.png?lm=1520611569,"1,75m",both,"Jun 30, 2025",€150k,https://img.a.transfermarkt.technology/portrait/medium/124673-1531733095.jpg?lm=1
1299,tr2,47,Metehan Mimaroğlu,Gençlerbirliği SK,1.Lig,7,Left Winger,"Jul 7, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,78m",right,"Jun 30, 2026",€400k,https://img.a.transfermarkt.technology/portrait/medium/294100-1673619345.png?lm=1
1300,tr2,47,Amilton,Gençlerbirliği SK,1.Lig,89,Left Winger,"Aug 12, 1989",35,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,"1,72m",right,"Jun 30, 2025",€150k,https://img.a.transfermarkt.technology/portrait/medium/227676-1677838533.png?lm=1
1301,tr2,47,Mete Demir,Gençlerbirliği SK,1.Lig,10,Right Winger,"May 13, 1998",26,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,70m",left,"Jun 30, 2025",€450k,https://img.a.transfermarkt.technology/portrait/medium/282615-1722583171.png?lm=1
1302,tr2,47,Samed Onur,Gençlerbirliği SK,1.Lig,8,Right Winger,"Jul 15, 2002",22,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,75m",left,"Jun 30, 2026",€350k,https://img.a.transfermarkt.technology/portrait/medium/538864-1695219760.png?lm=1
1303,tr2,47,Elias Durmaz,Gençlerbirliği SK,1.Lig,91,Right Winger,"Apr 21, 2000",24,https://tmssl.akamaized.net//images/flagge/verysmall/147.png?lm=1520611569,"1,77m",left,"Jun 30, 2026",€100k,https://img.a.transfermarkt.technology/portrait/medium/364725-1707325168.png?lm=1
1304,tr2,47,Moussa Djitté,Gençlerbirliği SK,1.Lig,2,Centre-Forward,"Oct 4, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/149.png?lm=1520611569,"1,80m",right,"Jun 30, 2026",€1.30m,https://img.a.transfermarkt.technology/portrait/medium/591796-1647190683.png?lm=1
1305,tr2,47,Gökhan Altıparmak,Gençlerbirliği SK,1.Lig,19,Centre-Forward,"Apr 20, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,85m",right,"Jun 30, 2027",€100k,https://img.a.transfermarkt.technology/portrait/medium/740515-1669920540.png?lm=1
1306,tr2,47,Mustapha Yatabaré,Gençlerbirliği SK,1.Lig,9,Centre-Forward,"Jan 26, 1986",38,https://tmssl.akamaized.net//images/flagge/verysmall/105.png?lm=1520611569,"1,86m",right,"Jun 30, 2025",€50k,https://img.a.transfermarkt.technology/portrait/medium/76386-1665498967.jpg?lm=1
1307,tr2,47,Çağrı Fedai,Gençlerbirliği SK,1.Lig,11,Centre-Forward,"Mar 30, 2006",18,https://tmssl.akamaized.net//images/flagge/verysmall/100.png?lm=1520611569,"1,85m",right,"Jun 30, 2025",€25k,https://img.a.transfermarkt.technology/portrait/medium/1047596-1689010828.jpg?lm=1
1308,tr2,48,Emre Satılmış,Ankara Keçiörengücü,1.Lig,18,Goalkeeper,"Oct 13, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,98m",right,"Jun 30, 2027",€150k,https://img.a.transfermarkt.technology/portrait/medium/363871-1691659897.png?lm=1
1309,tr2,48,Metin Uçar,Ankara Keçiörengücü,1.Lig,71,Goalkeeper,"Apr 7, 1991",33,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,80m",right,"Jun 30, 2025",€100k,https://img.a.transfermarkt.technology/portrait/medium/85389-1680951658.png?lm=1
1310,tr2,48,Mehmet Erdoğan,Ankara Keçiörengücü,1.Lig,1,Goalkeeper,"Jul 4, 2004",20,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,93m",right,"Jun 30, 2028",€50k,https://img.a.transfermarkt.technology/portrait/medium/874764-1696346096.png?lm=1
1311,tr2,48,Batuhan Ataç,Ankara Keçiörengücü,1.Lig,-,Goalkeeper,"Oct 1, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,93m",left,"Jun 30, 2027",€25k,https://img.a.transfermarkt.technology/portrait/medium/639005-1693554876.png?lm=1
1312,tr2,48,Steven Caulker,Ankara Keçiörengücü,1.Lig,44,Centre-Back,"Dec 29, 1991",32,https://tmssl.akamaized.net//images/flagge/verysmall/152.png?lm=1520611569,"1,91m",right,"Jun 30, 2025",€600k,https://img.a.transfermarkt.technology/portrait/medium/121280-1665672939.png?lm=1
1313,tr2,48,Arda Şengül,Ankara Keçiörengücü,1.Lig,15,Centre-Back,"Dec 11, 1998",25,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,85m",left,"Jun 30, 2026",€350k,https://img.a.transfermarkt.technology/portrait/medium/353863-1691937268.png?lm=1
1314,tr2,48,Mert Kula,Ankara Keçiörengücü,1.Lig,4,Centre-Back,"Jan 1, 1995",29,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,88m",left,"Jun 30, 2026",€75k,https://img.a.transfermarkt.technology/portrait/medium/313334-1669919912.png?lm=1
1315,tr2,48,Oğuzcan Çalışkan,Ankara Keçiörengücü,1.Lig,5,Centre-Back,"Nov 6, 2002",22,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,92m",right,"Jun 30, 2027",€25k,https://img.a.transfermarkt.technology/portrait/medium/969963-1720369940.png?lm=1
1316,tr2,48,Ali Dere,Ankara Keçiörengücü,1.Lig,11,Left-Back,"Sep 29, 1992",32,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,76m",left,"Jun 30, 2026",€75k,https://img.a.transfermarkt.technology/portrait/medium/156553-1692187685.png?lm=1
1317,tr2,48,Süleyman Luş,Ankara Keçiörengücü,1.Lig,73,Left-Back,"Mar 24, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,78m",left,"Jun 30, 2027",€75k,https://img.a.transfermarkt.technology/portrait/medium/477932-1604428071.jpeg?lm=1
1318,tr2,48,Mahmut Akan,Ankara Keçiörengücü,1.Lig,17,Left-Back,"Jul 14, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,81m",left,"Jun 30, 2026",€25k,https://img.a.transfermarkt.technology/portrait/medium/291657-1669119068.png?lm=1
1319,tr2,48,Uğur Kaan Yıldız,Ankara Keçiörengücü,1.Lig,19,Right-Back,"Aug 6, 2002",22,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,81m",right,"Jun 30, 2025",€1.30m,https://img.a.transfermarkt.technology/portrait/medium/700034-1692187749.png?lm=1
1320,tr2,48,Erkam Develi,Ankara Keçiörengücü,1.Lig,6,Defensive Midfield,"Sep 3, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,80m",right,"Jun 30, 2026",€275k,https://img.a.transfermarkt.technology/portrait/medium/554868-1709377262.png?lm=1
1321,tr2,48,Oğuzhan Ayaydın,Ankara Keçiörengücü,1.Lig,16,Defensive Midfield,"Jun 13, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,85m",,"Jun 30, 2028",€225k,https://img.a.transfermarkt.technology/portrait/medium/815241-1697056758.jpg?lm=1
1322,tr2,48,Orhan Nahırcı,Ankara Keçiörengücü,1.Lig,36,Defensive Midfield,"Jan 11, 2000",24,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,95m",right,"Jun 30, 2026",€150k,https://img.a.transfermarkt.technology/portrait/medium/458109-1704980977.png?lm=1
1323,tr2,48,Aliou Traoré,Ankara Keçiörengücü,1.Lig,95,Central Midfield,"Jan 8, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,"1,88m",right,"Jun 30, 2025",€500k,https://img.a.transfermarkt.technology/portrait/medium/495668-1692188325.png?lm=1
1324,tr2,48,Eduart Rroca,Ankara Keçiörengücü,1.Lig,8,Central Midfield,"Jul 28, 1993",31,https://tmssl.akamaized.net//images/flagge/verysmall/3.png?lm=1520611569,"1,82m",right,"Jun 30, 2025",€350k,https://img.a.transfermarkt.technology/portrait/medium/289228-1697641171.png?lm=1
1325,tr2,48,Halil Can Ayan,Ankara Keçiörengücü,1.Lig,22,Central Midfield,"Feb 26, 2002",22,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,83m",left,"Jun 30, 2027",€150k,https://img.a.transfermarkt.technology/portrait/medium/1007435-1701781798.png?lm=1
1326,tr2,48,Recep Taşbakır,Ankara Keçiörengücü,1.Lig,20,Attacking Midfield,"Jan 7, 2003",21,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,82m",left,"Jun 30, 2028",€175k,https://img.a.transfermarkt.technology/portrait/medium/812530-1610249067.jpg?lm=1
1327,tr2,48,Moustapha Camara,Ankara Keçiörengücü,1.Lig,14,Left Winger,"Jun 5, 2003",21,https://tmssl.akamaized.net//images/flagge/verysmall/149.png?lm=1520611569,"1,84m",right,"Jun 30, 2026",€500k,https://img.a.transfermarkt.technology/portrait/medium/929396-1725091086.png?lm=1
1328,tr2,48,Yılmaz Basravi,Ankara Keçiörengücü,1.Lig,27,Left Winger,"Mar 13, 2000",24,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,80m",right,"Jun 30, 2027",€50k,https://img.a.transfermarkt.technology/portrait/medium/625812-1615775512.jpeg?lm=1
1329,tr2,48,Kristal Abazaj,Ankara Keçiörengücü,1.Lig,7,Right Winger,"Jul 6, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/3.png?lm=1520611569,"1,83m",left,"Jun 30, 2026",€300k,https://img.a.transfermarkt.technology/portrait/medium/481795-1665481324.png?lm=1
1330,tr2,48,Malaly Dembélé,Ankara Keçiörengücü,1.Lig,10,Centre-Forward,"Jun 17, 1997",27,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,"1,84m",right,"Jun 30, 2025",€600k,https://img.a.transfermarkt.technology/portrait/medium/508940-1663349531.png?lm=1
1331,tr2,48,Görkem Bitin,Ankara Keçiörengücü,1.Lig,12,Centre-Forward,"Jun 22, 1998",26,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,90m",left,"Jun 30, 2025",€200k,https://img.a.transfermarkt.technology/portrait/medium/355987-1685913666.png?lm=1
1332,tr2,48,William Togui,Ankara Keçiörengücü,1.Lig,28,Centre-Forward,"Aug 7, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/38.png?lm=1520611569,"1,85m",right,"Jun 30, 2026",€200k,https://img.a.transfermarkt.technology/portrait/medium/362291-1637511411.jpg?lm=1
1333,tr2,48,Mame Diouf,Ankara Keçiörengücü,1.Lig,55,Centre-Forward,"Dec 16, 1987",36,https://tmssl.akamaized.net//images/flagge/verysmall/149.png?lm=1520611569,"1,85m",right,"Jun 30, 2025",€100k,https://img.a.transfermarkt.technology/portrait/medium/62049-1692188668.png?lm=1
1334,tr2,49,Ekrem Kılıçarslan,Esenler Erokspor,1.Lig,1,Goalkeeper,"Aug 22, 1997",27,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,88m",right,"Jun 30, 2025",€100k,https://img.a.transfermarkt.technology/portrait/medium/464378-1663972784.png?lm=1
